path_in_archive	size_bytes	compressed_bytes	crc32
97/diagram/R-HSA-109582.graph.json	1511	419	5555ee73
97/diagram/R-HSA-109582.json	3688	772	754f2261
97/diagram/R-HSA-109606.graph.json	87883	10340	74132f57
97/diagram/R-HSA-109606.json	286603	29021	0825e0d9
97/diagram/R-HSA-109704.graph.json	40597	4712	4f0ff97a
97/diagram/R-HSA-109704.json	41255	4908	a0cf882f
97/diagram/R-HSA-111885.graph.json	114767	12693	f50c15b7
97/diagram/R-HSA-111885.json	311870	30590	13fcf16a
97/diagram/R-HSA-112307.graph.json	6282	977	fad413f7
97/diagram/R-HSA-112307.json	15067	2036	38efe2ee
97/diagram/R-HSA-112308.graph.json	7920	1192	e0a83e9e
97/diagram/R-HSA-112308.json	6781	1270	7043b659
97/diagram/R-HSA-112310.graph.json	62872	7131	1f36d2cb
97/diagram/R-HSA-112310.json	246736	23070	cc0201a4
97/diagram/R-HSA-112311.graph.json	43647	5172	79f7bcca
97/diagram/R-HSA-112311.json	109256	10863	0f394bb5
97/diagram/R-HSA-112313.graph.json	6618	1126	ca6502bd
97/diagram/R-HSA-112313.json	20348	2704	4c302107
97/diagram/R-HSA-112314.graph.json	16729	2173	875194bf
97/diagram/R-HSA-112314.json	35693	4138	2faf2f58
97/diagram/R-HSA-112315.graph.json	1156	322	3a27ba2b
97/diagram/R-HSA-112315.json	8693	1305	c60027e1
97/diagram/R-HSA-112316.graph.json	902	284	01fa9d0a
97/diagram/R-HSA-112316.json	3514	746	eb22bf7e
97/diagram/R-HSA-112409.graph.json	30242	3523	2a9474cf
97/diagram/R-HSA-112409.json	72399	7984	1a4109eb
97/diagram/R-HSA-114508.graph.json	22947	2831	43b8eb9d
97/diagram/R-HSA-114508.json	48655	5556	71aa198c
97/diagram/R-HSA-114604.graph.json	52126	5563	fefe4adc
97/diagram/R-HSA-114604.json	143152	14608	967f547f
97/diagram/R-HSA-1169408.graph.json	57469	6443	8db2baa7
97/diagram/R-HSA-1169408.json	106656	10704	ef4c4e85
97/diagram/R-HSA-1169410.graph.json	1054	292	cba9b629
97/diagram/R-HSA-1169410.json	2669	598	56b2fbc9
97/diagram/R-HSA-1170546.graph.json	27936	3348	b451a3bd
97/diagram/R-HSA-1170546.json	68289	7312	7bed8f1b
97/diagram/R-HSA-1181150.graph.json	29846	3775	90104e13
97/diagram/R-HSA-1181150.json	63967	7239	28c34418
97/diagram/R-HSA-1187000.graph.json	21571	2711	43c95102
97/diagram/R-HSA-1187000.json	45615	5243	240a79e1
97/diagram/R-HSA-1221632.graph.json	34684	4340	51b00c32
97/diagram/R-HSA-1221632.json	46426	4946	f4c69aeb
97/diagram/R-HSA-1222499.graph.json	56162	6702	f066da8f
97/diagram/R-HSA-1222499.json	248708	23696	7b692790
97/diagram/R-HSA-1222556.graph.json	53252	6077	c2e0b603
97/diagram/R-HSA-1222556.json	149917	15739	279d4f70
97/diagram/R-HSA-1226099.graph.json	889	237	e8a35339
97/diagram/R-HSA-1226099.json	2212	464	96d4d70a
97/diagram/R-HSA-1227986.graph.json	97925	11177	91892497
97/diagram/R-HSA-1227986.json	257157	26798	2a2a7f17
97/diagram/R-HSA-1227990.graph.json	1323	320	8ea05fe3
97/diagram/R-HSA-1227990.json	4225	713	a67e8afe
97/diagram/R-HSA-1234174.graph.json	70874	7221	d4d86214
97/diagram/R-HSA-1234174.json	141014	14373	ca5ac4c2
97/diagram/R-HSA-1236394.graph.json	95566	10689	b17fe724
97/diagram/R-HSA-1236394.json	223703	23434	d1de2596
97/diagram/R-HSA-1237044.graph.json	23066	2854	e7ed5d13
97/diagram/R-HSA-1237044.json	48319	5314	593b1662
97/diagram/R-HSA-1247673.graph.json	14101	1795	6e3e3255
97/diagram/R-HSA-1247673.json	35112	4113	88b033d9
97/diagram/R-HSA-1257604.graph.json	165401	18938	2706fc1a
97/diagram/R-HSA-1257604.json	247204	25250	4360caa3
97/diagram/R-HSA-1266695.graph.json	49005	5330	de6a8ea4
97/diagram/R-HSA-1266695.json	108888	11522	e0ed0c0f
97/diagram/R-HSA-1266738.graph.json	3608	681	ddb93aa1
97/diagram/R-HSA-1266738.json	8975	1467	77faeaf3
97/diagram/R-HSA-1268020.graph.json	75701	7243	7d053c96
97/diagram/R-HSA-1268020.json	77053	8556	f4dc334c
97/diagram/R-HSA-1280215.graph.json	1644	392	7ba42cf8
97/diagram/R-HSA-1280215.json	4134	800	79e8fcb2
97/diagram/R-HSA-1280218.graph.json	1924	489	f0d1fb61
97/diagram/R-HSA-1280218.json	4678	954	b577b44e
97/diagram/R-HSA-1296071.graph.json	69103	7185	5c1a8f40
97/diagram/R-HSA-1296071.json	82251	8412	c2d05cac
97/diagram/R-HSA-1362409.graph.json	17065	2345	9344cf46
97/diagram/R-HSA-1362409.json	46680	5378	dc267b4a
97/diagram/R-HSA-1368108.graph.json	29339	3580	0f791531
97/diagram/R-HSA-1368108.json	71760	7464	9766aa99
97/diagram/R-HSA-140534.graph.json	23860	3154	1e2c11bc
97/diagram/R-HSA-140534.json	63383	7169	75fee35a
97/diagram/R-HSA-1428517.graph.json	1284	377	77436f60
97/diagram/R-HSA-1428517.json	3206	719	367d7acb
97/diagram/R-HSA-1430728.graph.json	3102	621	ebc66968
97/diagram/R-HSA-1430728.json	20429	2679	522a1bf4
97/diagram/R-HSA-1433557.graph.json	62808	7439	b9456829
97/diagram/R-HSA-1433557.json	198619	20250	16f5c039
97/diagram/R-HSA-1442490.graph.json	623897	32097	49732985
97/diagram/R-HSA-1442490.json	201858	18947	243e916c
97/diagram/R-HSA-1445148.graph.json	55966	6413	f013d231
97/diagram/R-HSA-1445148.json	110500	11221	2b5bcb50
97/diagram/R-HSA-1461973.graph.json	76563	6785	2174c606
97/diagram/R-HSA-1461973.json	86459	9482	e4f7aa60
97/diagram/R-HSA-1474165.graph.json	667	245	0063f2b6
97/diagram/R-HSA-1474165.json	1680	461	b3b8668e
97/diagram/R-HSA-1474228.graph.json	114585	10819	fcadd373
97/diagram/R-HSA-1474228.json	202837	19964	59999049
97/diagram/R-HSA-1474244.graph.json	1829	409	85fa1f89
97/diagram/R-HSA-1474244.json	4590	826	37ab2d57
97/diagram/R-HSA-1474290.graph.json	550	252	9b7d7058
97/diagram/R-HSA-1474290.json	2251	608	5eeed0f6
97/diagram/R-HSA-1475029.graph.json	17048	1909	12e63ace
97/diagram/R-HSA-1475029.json	43130	4416	a574ff20
97/diagram/R-HSA-1480926.graph.json	553	233	79c7567b
97/diagram/R-HSA-1480926.json	1298	428	4a3b084f
97/diagram/R-HSA-1483206.graph.json	208890	22385	b5a59141
97/diagram/R-HSA-1483206.json	818421	74886	2faf0ce6
97/diagram/R-HSA-1483249.graph.json	107667	11289	574f8f27
97/diagram/R-HSA-1483249.json	413872	37691	4a0e695e
97/diagram/R-HSA-1483255.graph.json	127341	13442	281dee32
97/diagram/R-HSA-1483255.json	511640	47627	7bea1dcf
97/diagram/R-HSA-1483257.graph.json	494	217	02edeb05
97/diagram/R-HSA-1483257.json	1231	380	5616c423
97/diagram/R-HSA-1489509.graph.json	57367	6447	bc723e30
97/diagram/R-HSA-1489509.json	153800	15723	3b34a4b1
97/diagram/R-HSA-1500620.graph.json	480	207	b91f253a
97/diagram/R-HSA-1500620.json	2500	583	2694c3cc
97/diagram/R-HSA-1500931.graph.json	707	257	447456f2
97/diagram/R-HSA-1500931.json	1734	485	c3507cdb
97/diagram/R-HSA-1502540.graph.json	23332	3006	bb2e2092
97/diagram/R-HSA-1502540.json	61825	6983	943d7b9d
97/diagram/R-HSA-156580.graph.json	168799	18454	ae6c950c
97/diagram/R-HSA-156580.json	537438	51321	3a06fa77
97/diagram/R-HSA-1566948.graph.json	43924	4996	d93311a2
97/diagram/R-HSA-1566948.json	83157	8839	e2c1b670
97/diagram/R-HSA-1566977.graph.json	85603	5380	7b60a135
97/diagram/R-HSA-1566977.json	17420	2397	8499a75b
97/diagram/R-HSA-156842.graph.json	54369	5272	835cc1f6
97/diagram/R-HSA-156842.json	48300	5329	f6460986
97/diagram/R-HSA-157118.graph.json	1056	278	2aaeba8e
97/diagram/R-HSA-157118.json	6727	1074	2e8f89ab
97/diagram/R-HSA-157579.graph.json	80318	9626	1d1b673c
97/diagram/R-HSA-157579.json	209929	20746	9f1a3050
97/diagram/R-HSA-157858.graph.json	56834	6142	b5936573
97/diagram/R-HSA-157858.json	90795	10150	93d50969
97/diagram/R-HSA-15869.graph.json	880	271	957e90dd
97/diagram/R-HSA-15869.json	2199	529	76b10198
97/diagram/R-HSA-1592230.graph.json	72343	8058	23bfe8e8
97/diagram/R-HSA-1592230.json	189015	19338	37bc33e5
97/diagram/R-HSA-1592389.graph.json	55179	5187	afb09be6
97/diagram/R-HSA-1592389.json	139116	13488	db8daea7
97/diagram/R-HSA-1614635.graph.json	65335	7658	557f5780
97/diagram/R-HSA-1614635.json	267016	25831	cb44bb36
97/diagram/R-HSA-162582.graph.json	3380	590	1cea998a
97/diagram/R-HSA-162582.json	8466	1351	04a780ef
97/diagram/R-HSA-162587.graph.json	247424	29293	35492ca3
97/diagram/R-HSA-162587.json	561334	53340	dcd2f2ba
97/diagram/R-HSA-162906.graph.json	489	212	e8e7747d
97/diagram/R-HSA-162906.json	1219	392	2fa879e6
97/diagram/R-HSA-162909.graph.json	120260	14255	7fb4a825
97/diagram/R-HSA-162909.json	256771	24343	3d31c049
97/diagram/R-HSA-1630316.graph.json	1353	373	1cf31433
97/diagram/R-HSA-1630316.json	3754	763	077cbab6
97/diagram/R-HSA-163125.graph.json	92217	8715	2ff643c4
97/diagram/R-HSA-163125.json	103970	10680	31fca10c
97/diagram/R-HSA-163210.graph.json	13627	1736	e71b27c0
97/diagram/R-HSA-163210.json	19605	2525	0e0441ca
97/diagram/R-HSA-1632852.graph.json	88127	9458	72a65ec0
97/diagram/R-HSA-1632852.json	178513	18335	61027d4c
97/diagram/R-HSA-163685.graph.json	148071	17888	792e5ff2
97/diagram/R-HSA-163685.json	428724	43060	125bc242
97/diagram/R-HSA-1638074.graph.json	68508	6186	74fef6b1
97/diagram/R-HSA-1638074.json	107054	10987	73ae4122
97/diagram/R-HSA-1638091.graph.json	482	204	376fa108
97/diagram/R-HSA-1638091.json	1238	402	5aea9e38
97/diagram/R-HSA-163841.graph.json	102880	10421	8e0a977a
97/diagram/R-HSA-163841.json	482999	42986	48f8b7b4
97/diagram/R-HSA-1640170.graph.json	831	257	69866aa5
97/diagram/R-HSA-1640170.json	2134	492	f6a92285
97/diagram/R-HSA-1643685.graph.json	2499	520	11babf85
97/diagram/R-HSA-1643685.json	8155	1162	e60e73f6
97/diagram/R-HSA-1643713.graph.json	748	266	d58433f6
97/diagram/R-HSA-1643713.json	2284	537	915cf0de
97/diagram/R-HSA-1650814.graph.json	627550	37920	f3fc8361
97/diagram/R-HSA-1650814.json	117624	12004	ed1c90de
97/diagram/R-HSA-165159.graph.json	45182	5460	d59a5568
97/diagram/R-HSA-165159.json	158008	16171	3e436d0b
97/diagram/R-HSA-1655829.graph.json	24573	2746	cd431447
97/diagram/R-HSA-1655829.json	47995	5542	c9a47e9e
97/diagram/R-HSA-166058.graph.json	64505	7390	4c54a541
97/diagram/R-HSA-166058.json	153028	15510	9a02e23e
97/diagram/R-HSA-166166.graph.json	63178	7252	9689e4fa
97/diagram/R-HSA-166166.json	157276	15927	22059b93
97/diagram/R-HSA-166187.graph.json	14439	2013	ffd06340
97/diagram/R-HSA-166187.json	49202	5594	56942a28
97/diagram/R-HSA-166520.graph.json	894	284	1bff9aa0
97/diagram/R-HSA-166520.json	2200	541	b5256edc
97/diagram/R-HSA-166658.graph.json	175581	19259	0408eb98
97/diagram/R-HSA-166658.json	374489	36540	0d32be06
97/diagram/R-HSA-167060.graph.json	8139	1253	c22165f2
97/diagram/R-HSA-167060.json	23191	3080	6ed690c8
97/diagram/R-HSA-1679131.graph.json	20947	2474	9ed33a52
97/diagram/R-HSA-1679131.json	44662	5227	a6fbbf70
97/diagram/R-HSA-168164.graph.json	70497	7649	fe136792
97/diagram/R-HSA-168164.json	148899	15565	0a90fb2d
97/diagram/R-HSA-168249.graph.json	3368	766	cc35fec1
97/diagram/R-HSA-168249.json	8185	1512	09c9d4ca
97/diagram/R-HSA-168255.graph.json	187662	19524	fbbde660
97/diagram/R-HSA-168255.json	343020	32239	de80d6a8
97/diagram/R-HSA-168256.graph.json	686	238	9d18248c
97/diagram/R-HSA-168256.json	1700	457	82bb56a9
97/diagram/R-HSA-168643.graph.json	76471	9436	acbad0b0
97/diagram/R-HSA-168643.json	203912	20671	eaa9a758
97/diagram/R-HSA-168799.graph.json	91441	8258	6d71bf74
97/diagram/R-HSA-168799.json	269187	23332	ba278b8b
97/diagram/R-HSA-168898.graph.json	46586	5909	ea1fda2b
97/diagram/R-HSA-168898.json	149975	15782	82048eb5
97/diagram/R-HSA-168928.graph.json	124504	14187	20acbc17
97/diagram/R-HSA-168928.json	294034	30270	0fc0f528
97/diagram/R-HSA-169911.graph.json	28524	3208	e7c0a83a
97/diagram/R-HSA-169911.json	27249	3699	84988934
97/diagram/R-HSA-170834.graph.json	79934	9458	86e9ef83
97/diagram/R-HSA-170834.json	238843	24385	6f12cc95
97/diagram/R-HSA-174362.graph.json	13661	1834	b3d2def9
97/diagram/R-HSA-174362.json	43258	4897	bafebb92
97/diagram/R-HSA-174824.graph.json	148434	16650	6d855803
97/diagram/R-HSA-174824.json	440821	42075	39fd05eb
97/diagram/R-HSA-177929.graph.json	80391	9296	607d169c
97/diagram/R-HSA-177929.json	272392	27980	0bae402c
97/diagram/R-HSA-1793185.graph.json	665	226	a3538808
97/diagram/R-HSA-1793185.json	1710	472	25d3a58b
97/diagram/R-HSA-1799339.graph.json	55572	5392	f6e80318
97/diagram/R-HSA-1799339.json	24726	3143	27078456
97/diagram/R-HSA-181431.graph.json	16545	2015	8ab547e8
97/diagram/R-HSA-181431.json	24655	3035	bfc1ec94
97/diagram/R-HSA-1834949.graph.json	90926	11006	e25fe122
97/diagram/R-HSA-1834949.json	290384	29416	b54edc60
97/diagram/R-HSA-1852241.graph.json	484	217	6ec77de9
97/diagram/R-HSA-1852241.json	1239	401	7b1faedf
97/diagram/R-HSA-186712.graph.json	41779	4676	9bf27740
97/diagram/R-HSA-186712.json	126144	13091	715476af
97/diagram/R-HSA-186797.graph.json	132968	11987	5e7a742a
97/diagram/R-HSA-186797.json	182046	18910	5b302627
97/diagram/R-HSA-187037.graph.json	118316	13572	2f9797e4
97/diagram/R-HSA-187037.json	388367	38080	0b012d93
97/diagram/R-HSA-189200.graph.json	27140	3287	fe1528fe
97/diagram/R-HSA-189200.json	82603	8281	5193a76a
97/diagram/R-HSA-189445.graph.json	63074	7154	52a6bb81
97/diagram/R-HSA-189445.json	265382	25697	cf627f0e
97/diagram/R-HSA-190236.graph.json	843	221	4353453f
97/diagram/R-HSA-190236.json	2147	429	3e0c4d98
97/diagram/R-HSA-1912422.graph.json	124695	13153	aba86576
97/diagram/R-HSA-1912422.json	222285	22887	63415012
97/diagram/R-HSA-191273.graph.json	65197	7817	82b43671
97/diagram/R-HSA-191273.json	372473	33925	55064705
97/diagram/R-HSA-193704.graph.json	104761	12091	bbbd6e32
97/diagram/R-HSA-193704.json	248119	25110	2f90eea1
97/diagram/R-HSA-194068.graph.json	111844	12253	4d390fcf
97/diagram/R-HSA-194068.json	586858	53196	18a33447
97/diagram/R-HSA-194138.graph.json	158889	19000	4c1684d3
97/diagram/R-HSA-194138.json	503682	47387	cbd72a49
97/diagram/R-HSA-194315.graph.json	481	205	28ac7778
97/diagram/R-HSA-194315.json	2907	732	9a20316d
97/diagram/R-HSA-194441.graph.json	45989	4822	c9b59007
97/diagram/R-HSA-194441.json	49070	5378	05772fd9
97/diagram/R-HSA-195253.graph.json	67129	7384	b2253476
97/diagram/R-HSA-195253.json	113756	12396	c78acd83
97/diagram/R-HSA-195258.graph.json	2273	416	eb9036bc
97/diagram/R-HSA-195258.json	5599	887	6533967a
97/diagram/R-HSA-195721.graph.json	940	321	07f5b8ab
97/diagram/R-HSA-195721.json	2262	592	e1394724
97/diagram/R-HSA-196071.graph.json	64509	7635	81d1e952
97/diagram/R-HSA-196071.json	327533	30100	01fbcd91
97/diagram/R-HSA-196757.graph.json	40427	4581	3070058d
97/diagram/R-HSA-196757.json	198804	18401	ecb195e3
97/diagram/R-HSA-196791.graph.json	25704	3287	23ad4b25
97/diagram/R-HSA-196791.json	106400	11045	e4e1935c
97/diagram/R-HSA-196807.graph.json	55652	6060	318197d3
97/diagram/R-HSA-196807.json	226907	21367	eb099093
97/diagram/R-HSA-196849.graph.json	141850	16619	19634421
97/diagram/R-HSA-196849.json	606636	57914	711fe302
97/diagram/R-HSA-196854.graph.json	718	246	1bb16b15
97/diagram/R-HSA-196854.json	1756	460	8565eb91
97/diagram/R-HSA-1971475.graph.json	61700	4656	d59a31c6
97/diagram/R-HSA-1971475.json	59590	6356	a3d35fcf
97/diagram/R-HSA-1980143.graph.json	80839	9059	0ae6ccac
97/diagram/R-HSA-1980143.json	179793	18673	b52b9bd3
97/diagram/R-HSA-1980145.graph.json	42696	5081	c6df2f4c
97/diagram/R-HSA-1980145.json	110381	11858	d250f8a0
97/diagram/R-HSA-198933.graph.json	176424	17964	43b24ed8
97/diagram/R-HSA-198933.json	194435	19225	6e80ede0
97/diagram/R-HSA-199977.graph.json	701	258	9c854b09
97/diagram/R-HSA-199977.json	1734	480	427c9413
97/diagram/R-HSA-199991.graph.json	1951	512	636f1547
97/diagram/R-HSA-199991.json	10848	1859	13004a62
97/diagram/R-HSA-199992.graph.json	88653	8757	83052e6f
97/diagram/R-HSA-199992.json	170065	16442	89be779e
97/diagram/R-HSA-200425.graph.json	23564	2926	481611f0
97/diagram/R-HSA-200425.json	79731	8346	75906d23
97/diagram/R-HSA-201451.graph.json	32917	3881	ead7b396
97/diagram/R-HSA-201451.json	71852	7764	feadb8ce
97/diagram/R-HSA-201556.graph.json	57538	6904	d1784a2c
97/diagram/R-HSA-201556.json	214869	22663	a937e841
97/diagram/R-HSA-201681.graph.json	193161	21736	ab453b2c
97/diagram/R-HSA-201681.json	357190	37102	f42e0570
97/diagram/R-HSA-202131.graph.json	43519	5255	e7665e76
97/diagram/R-HSA-202131.json	162897	16517	3a35ddc5
97/diagram/R-HSA-2022090.graph.json	323504	20568	e6b74456
97/diagram/R-HSA-2022090.json	116898	11943	4052be3a
97/diagram/R-HSA-2022377.graph.json	46439	4848	0bc0c84d
97/diagram/R-HSA-2022377.json	104831	10405	04255a04
97/diagram/R-HSA-2022870.graph.json	52368	4322	c8d5bf7a
97/diagram/R-HSA-2022870.json	75960	8140	9fe93728
97/diagram/R-HSA-2022923.graph.json	42251	3307	620da38c
97/diagram/R-HSA-2022923.json	45543	5313	818f7075
97/diagram/R-HSA-2022928.graph.json	113728	7573	72714e64
97/diagram/R-HSA-2022928.json	104732	10547	b9e2c2a0
97/diagram/R-HSA-202403.graph.json	114824	13101	c5739a85
97/diagram/R-HSA-202403.json	298853	28626	0c896dd8
97/diagram/R-HSA-2024096.graph.json	36062	3792	520e552d
97/diagram/R-HSA-2024096.json	100865	10482	7b0a7ce4
97/diagram/R-HSA-2024101.graph.json	71531	5734	853fb442
97/diagram/R-HSA-2024101.json	80143	8568	3ebda4cf
97/diagram/R-HSA-202733.graph.json	193199	20225	af9fceac
97/diagram/R-HSA-202733.json	281151	27118	30083fd2
97/diagram/R-HSA-2028269.graph.json	37632	3995	f633fd4c
97/diagram/R-HSA-2028269.json	155390	14635	9b58f8f4
97/diagram/R-HSA-2029480.graph.json	135372	15292	4599e17c
97/diagram/R-HSA-2029480.json	265649	26630	50176cbb
97/diagram/R-HSA-2032785.graph.json	14173	1956	8244d6ed
97/diagram/R-HSA-2032785.json	49783	5682	7ba4b575
97/diagram/R-HSA-204005.graph.json	122345	11142	cf43dae1
97/diagram/R-HSA-204005.json	111619	11501	d44e67d4
97/diagram/R-HSA-2046104.graph.json	36421	4058	fe56e66e
97/diagram/R-HSA-2046104.json	217863	19556	efad12cb
97/diagram/R-HSA-209776.graph.json	40348	4730	36bc0154
97/diagram/R-HSA-209776.json	150766	14250	575e54fb
97/diagram/R-HSA-209952.graph.json	11054	1496	2e68c414
97/diagram/R-HSA-209952.json	27503	3453	fd2b0505
97/diagram/R-HSA-211000.graph.json	125128	13290	4c5413a2
97/diagram/R-HSA-211000.json	183445	19277	36d3a3ca
97/diagram/R-HSA-211859.graph.json	717	261	0c9bb247
97/diagram/R-HSA-211859.json	3367	806	0cc02750
97/diagram/R-HSA-211945.graph.json	199244	22574	54d6a93a
97/diagram/R-HSA-211945.json	1025909	91621	b4d51853
97/diagram/R-HSA-212165.graph.json	1548	406	d0cfb980
97/diagram/R-HSA-212165.json	5067	984	2996c655
97/diagram/R-HSA-212300.graph.json	30277	3699	64afd287
97/diagram/R-HSA-212300.json	26898	3374	f0548c67
97/diagram/R-HSA-212436.graph.json	198146	17320	a9415d8a
97/diagram/R-HSA-212436.json	76285	7452	9aacc5c4
97/diagram/R-HSA-2132295.graph.json	160261	15078	92b6018d
97/diagram/R-HSA-2132295.json	134572	13651	dcff0521
97/diagram/R-HSA-2142700.graph.json	15347	1989	bb42367f
97/diagram/R-HSA-2142700.json	53295	5862	8eb22b9a
97/diagram/R-HSA-2142753.graph.json	90375	9971	efccbb70
97/diagram/R-HSA-2142753.json	352548	33260	13a73ed1
97/diagram/R-HSA-2142845.graph.json	30736	3817	2b93ba4f
97/diagram/R-HSA-2142845.json	86621	9037	d67b5b6b
97/diagram/R-HSA-2160456.graph.json	2656	648	10be506a
97/diagram/R-HSA-2160456.json	88567	8762	d416a95b
97/diagram/R-HSA-216083.graph.json	255206	18613	af522316
97/diagram/R-HSA-216083.json	234204	22294	8e5263a9
97/diagram/R-HSA-2161522.graph.json	19054	2574	ac71ccd8
97/diagram/R-HSA-2161522.json	71906	7575	8d8bc8fe
97/diagram/R-HSA-2162123.graph.json	53026	5954	84ec4a25
97/diagram/R-HSA-2162123.json	178887	17750	472857b2
97/diagram/R-HSA-2172127.graph.json	55383	6571	cfb2a1a4
97/diagram/R-HSA-2172127.json	172306	16888	a96494ec
97/diagram/R-HSA-2173782.graph.json	160704	16069	26500017
97/diagram/R-HSA-2173782.json	137117	13706	3f40e4a6
97/diagram/R-HSA-2173793.graph.json	83415	9283	59450b8a
97/diagram/R-HSA-2173793.json	229360	24026	64b0fb73
97/diagram/R-HSA-2187338.graph.json	92916	10987	9790cb9b
97/diagram/R-HSA-2187338.json	376847	37169	523fbea1
97/diagram/R-HSA-2206280.graph.json	2500	637	d857736a
97/diagram/R-HSA-2206280.json	83665	8788	9f63f4be
97/diagram/R-HSA-2206281.graph.json	3431	524	b57f9545
97/diagram/R-HSA-2206281.json	8619	1294	bc20f75f
97/diagram/R-HSA-2206282.graph.json	4033	753	01c8fefc
97/diagram/R-HSA-2206282.json	100264	10261	126f9ad4
97/diagram/R-HSA-2206285.graph.json	6043	928	88b5e94a
97/diagram/R-HSA-2206285.json	83345	8587	26d75639
97/diagram/R-HSA-2206290.graph.json	2875	662	062da1fe
97/diagram/R-HSA-2206290.json	102169	10485	5044a5c8
97/diagram/R-HSA-2206291.graph.json	4003	763	7585c282
97/diagram/R-HSA-2206291.json	101252	10242	2bae3797
97/diagram/R-HSA-2206292.graph.json	4028	724	916ee8e0
97/diagram/R-HSA-2206292.json	89883	9053	59954c5e
97/diagram/R-HSA-2206296.graph.json	3896	774	085c94ee
97/diagram/R-HSA-2206296.json	95570	10017	326d4dca
97/diagram/R-HSA-2206302.graph.json	3601	727	66aa9799
97/diagram/R-HSA-2206302.json	100238	10316	99c0b869
97/diagram/R-HSA-2206305.graph.json	3233	675	453c339c
97/diagram/R-HSA-2206305.json	102156	10524	de26d50e
97/diagram/R-HSA-2206307.graph.json	4585	823	f761e922
97/diagram/R-HSA-2206307.json	102326	10413	7d63d02e
97/diagram/R-HSA-2206308.graph.json	3279	669	56bbfe29
97/diagram/R-HSA-2206308.json	102095	10480	45c4db87
97/diagram/R-HSA-2219528.graph.json	740	260	91c28dae
97/diagram/R-HSA-2219528.json	2277	535	898c1d91
97/diagram/R-HSA-2219530.graph.json	113505	12556	86c0c3e0
97/diagram/R-HSA-2219530.json	241479	24876	316d9b26
97/diagram/R-HSA-2262752.graph.json	2335	520	9030ddd6
97/diagram/R-HSA-2262752.json	5697	1068	9ac7e7dc
97/diagram/R-HSA-2404192.graph.json	27178	3162	8a6751fe
97/diagram/R-HSA-2404192.json	68376	7443	44a51f4a
97/diagram/R-HSA-2408522.graph.json	95591	10075	e4318f66
97/diagram/R-HSA-2408522.json	258304	24821	16861041
97/diagram/R-HSA-2426168.graph.json	57965	6544	4c82b2b5
97/diagram/R-HSA-2426168.json	194963	18759	2667939c
97/diagram/R-HSA-2453864.graph.json	2187	384	6ddf6ff0
97/diagram/R-HSA-2453864.json	6454	886	417d31d4
97/diagram/R-HSA-2454202.graph.json	195233	21394	712fb2bd
97/diagram/R-HSA-2454202.json	400504	39324	4646cdc5
97/diagram/R-HSA-2466712.graph.json	5826	1036	2bb1cf4d
97/diagram/R-HSA-2466712.json	358601	35878	e85ae2ba
97/diagram/R-HSA-2474795.graph.json	510	217	eb52d2bd
97/diagram/R-HSA-2474795.json	1317	428	6351b76c
97/diagram/R-HSA-2555396.graph.json	155402	17641	a233572a
97/diagram/R-HSA-2555396.json	219943	22698	6171c4cc
97/diagram/R-HSA-2559580.graph.json	97650	11296	c2ff1589
97/diagram/R-HSA-2559580.json	222673	23309	c0c18356
97/diagram/R-HSA-2559582.graph.json	68018	7932	57e2a0d5
97/diagram/R-HSA-2559582.json	132627	14254	4c18e011
97/diagram/R-HSA-2559583.graph.json	932	281	5d03850c
97/diagram/R-HSA-2559583.json	8509	1253	ad2ecbf3
97/diagram/R-HSA-2559585.graph.json	40155	4599	d225570f
97/diagram/R-HSA-2559585.json	102912	11492	e1348b0a
97/diagram/R-HSA-2559586.graph.json	50229	6324	62c72b65
97/diagram/R-HSA-2559586.json	122770	13219	7b12e62b
97/diagram/R-HSA-2564830.graph.json	13993	1952	de1cb8df
97/diagram/R-HSA-2564830.json	29002	3586	a6f47dce
97/diagram/R-HSA-2586552.graph.json	23954	2810	ebe503dc
97/diagram/R-HSA-2586552.json	92521	9572	595185e7
97/diagram/R-HSA-2644602.graph.json	63559	6973	5378da54
97/diagram/R-HSA-2644602.json	246811	23200	78fb97f7
97/diagram/R-HSA-2644603.graph.json	1186	317	4d73f080
97/diagram/R-HSA-2644603.json	3632	649	ccb51d0b
97/diagram/R-HSA-2644605.graph.json	8789	1165	3ce42143
97/diagram/R-HSA-2644605.json	169758	17847	d6e8615c
97/diagram/R-HSA-264876.graph.json	32088	3806	10630f14
97/diagram/R-HSA-264876.json	101972	10689	b46c7c40
97/diagram/R-HSA-2660825.graph.json	8190	1290	39626f14
97/diagram/R-HSA-2660825.json	184552	18907	e3a115bd
97/diagram/R-HSA-2682334.graph.json	123913	13377	63e25e44
97/diagram/R-HSA-2682334.json	302769	29774	c51ab6e7
97/diagram/R-HSA-2691230.graph.json	36693	3546	96aca85a
97/diagram/R-HSA-2691230.json	191595	19452	b69af9e6
97/diagram/R-HSA-2892245.graph.json	8990	1197	b1fe527f
97/diagram/R-HSA-2892245.json	36935	3973	428125b9
97/diagram/R-HSA-2892247.graph.json	17889	2184	60e01343
97/diagram/R-HSA-2892247.json	70549	7363	f3a6afe2
97/diagram/R-HSA-2894858.graph.json	66257	7184	5067fb6c
97/diagram/R-HSA-2894858.json	248990	23411	fcb60ce7
97/diagram/R-HSA-2978092.graph.json	4884	772	8f478283
97/diagram/R-HSA-2978092.json	9615	1526	ffe27b89
